OwnerUserId,PostTypeId,CreationDate,Score,LastEditorUserId,LastEditDate,LastActivityDate,CommentCount
28175,2,2018-07-07T15:24:59.443,1,28175,2018-07-07T15:33:52.210,2018-07-07T15:33:52.210,0
54722,1,2018-07-07T17:53:51.033,1,,,2018-07-07T17:53:51.033,5
54612,1,2018-07-07T18:14:48.100,1,24000,2018-07-08T14:27:44.003,2018-07-08T14:27:44.003,1
52089,2,2018-07-07T20:19:05.547,0,,,2018-07-07T20:19:05.547,3
49375,2,2018-07-07T23:34:46.497,2,,,2018-07-07T23:34:46.497,0
49375,2,2018-07-08T00:40:28.153,0,,,2018-07-08T00:40:28.153,3
31496,1,2018-07-08T00:47:04.233,2,,,2018-07-08T00:47:04.233,2
54737,1,2018-07-08T01:04:50.397,6,54737,2018-07-08T13:49:48.913,2018-07-08T15:50:23.110,2
15856,2,2018-07-08T01:56:25.327,1,,,2018-07-08T01:56:25.327,1
54733,2,2018-07-08T07:20:43.907,3,,,2018-07-08T07:20:43.907,0
32989,1,2018-07-08T07:26:29.113,2,,,2018-07-08T08:24:35.873,0
836,2,2018-07-08T08:18:03.640,2,836,2018-07-08T08:24:35.873,2018-07-08T08:24:35.873,2
51125,1,2018-07-08T08:53:18.950,3,51125,2018-08-03T13:31:26.533,2018-08-03T14:09:27.507,0
28175,2,2018-07-08T09:37:58.240,2,28175,2018-07-08T09:59:22.197,2018-07-08T09:59:22.197,6
54749,1,2018-07-08T10:48:01.410,1,26019,2018-07-08T11:47:16.437,2018-07-08T11:47:16.437,1
31457,2,2018-07-08T11:15:15.717,1,,,2018-07-08T11:15:15.717,4
54733,1,2018-07-08T11:29:21.467,1,,,2018-07-08T11:36:53.370,2
28175,2,2018-07-08T11:36:53.370,4,,,2018-07-08T11:36:53.370,4
31457,2,2018-07-08T12:27:09.450,1,31457,2018-07-08T15:50:23.110,2018-07-08T15:50:23.110,0
45264,2,2018-07-08T12:40:57.537,1,,,2018-07-08T12:40:57.537,1
26019,1,2018-07-08T13:04:14.047,1,,,2018-07-08T13:04:14.047,6
54756,1,2018-07-08T14:11:06.533,3,29575,2018-07-08T14:22:14.577,2018-07-08T14:22:14.577,0
54757,1,2018-07-08T14:24:27.923,1,28175,2018-07-08T14:46:13.283,2018-07-08T14:46:13.283,5
28175,2,2018-07-08T14:31:26.433,0,,,2018-07-08T14:31:26.433,0
46230,1,2018-07-08T14:51:28.300,1,,,2018-07-08T14:51:28.300,0
49454,1,2018-07-08T16:18:49.933,2,28175,2018-07-09T11:39:44.290,2018-08-08T12:01:06.300,17
54623,1,2018-07-08T17:24:22.737,1,54623,2018-07-11T16:32:34.560,2018-07-11T16:32:34.560,14
54761,1,2018-07-08T17:53:43.457,0,54761,2018-07-09T03:39:05.850,2018-07-09T03:39:05.850,0
54187,1,2018-07-08T18:39:12.900,1,,,2018-07-08T19:03:21.690,0
54395,2,2018-07-08T18:55:37.900,3,54395,2018-07-08T19:03:21.690,2018-07-08T19:03:21.690,0
38305,2,2018-07-08T21:07:15.573,0,,,2018-07-08T21:07:15.573,0
,1,2018-07-07T04:43:35.837,2,29575,2018-07-18T12:46:15.713,2018-07-18T12:46:15.713,0
,2,2018-07-07T13:07:27.383,1,,,2018-07-07T13:07:27.383,0
47832,2,2018-07-07T14:57:13.650,1,,,2018-07-07T14:57:13.650,0
54774,1,2018-07-09T01:24:01.630,3,,,2018-08-09T18:01:48.650,2
54036,1,2018-07-09T05:23:33.187,0,,,2018-07-09T05:23:33.187,1
39778,1,2018-07-09T07:23:48.317,0,39778,2018-07-10T10:07:26.800,2018-07-10T10:07:26.800,0
54780,1,2018-07-09T07:28:59.233,0,,,2018-07-09T07:28:59.233,0
46375,1,2018-07-09T07:40:02.867,1,52089,2018-07-09T12:02:49.313,2018-08-08T15:52:16.227,0
52089,2,2018-07-09T08:05:44.030,1,,,2018-07-09T08:05:44.030,0
53283,1,2018-07-09T09:09:46.713,0,29575,2018-07-09T12:55:45.937,2018-07-09T13:13:55.463,2
54777,1,2018-07-09T09:11:15.357,1,,,2018-07-09T09:11:15.357,0
54788,2,2018-07-09T09:29:16.427,0,54788,2018-07-09T09:35:07.623,2018-07-09T09:35:07.623,0
47204,1,2018-07-09T09:43:22.797,1,,,2018-07-09T09:43:22.797,1
1426,1,2018-07-09T09:58:47.700,0,,,2018-08-08T13:00:59.437,0
51541,2,2018-07-09T10:02:58.750,1,,,2018-07-09T10:02:58.750,0
53303,1,2018-07-09T10:09:39.737,3,,,2018-07-27T06:24:09.957,2
26525,1,2018-07-09T10:31:17.757,0,,,2018-07-09T10:31:17.757,0
54715,1,2018-07-09T10:57:20.937,0,,,2018-07-12T11:51:42.940,0
54790,1,2018-07-09T11:31:40.240,0,29575,2018-07-09T12:25:25.877,2018-08-09T11:01:39.620,0
28175,2,2018-07-09T11:38:46.980,0,,,2018-07-09T11:38:46.980,7
51541,2,2018-07-09T12:11:33.160,0,51541,2018-07-12T11:51:42.940,2018-07-12T11:51:42.940,2
51541,2,2018-07-09T12:24:07.190,0,,,2018-07-09T12:24:07.190,1
52089,2,2018-07-09T12:48:36.610,0,52089,2018-07-10T10:27:02.227,2018-07-10T10:27:02.227,7
44139,2,2018-07-09T13:01:25.457,0,44139,2018-07-09T13:13:55.463,2018-07-09T13:13:55.463,2
52851,2,2018-07-09T13:01:37.167,2,,,2018-07-09T13:01:37.167,0
54799,1,2018-07-09T13:50:22.060,1,,,2018-08-15T06:01:10.800,0
39706,1,2018-07-09T14:05:33.923,0,,,2018-07-09T14:05:33.923,0
54801,1,2018-07-09T15:07:29.503,1,29575,2018-07-09T15:21:20.123,2018-08-05T13:31:59.493,0
54797,1,2018-07-09T15:14:48.323,2,,,2018-07-09T15:14:48.323,0
54145,1,2018-07-09T15:21:32.580,0,,,2018-07-09T15:21:32.580,0
54807,2,2018-07-09T15:22:52.133,1,,,2018-07-09T15:22:52.133,0
41929,1,2018-07-09T15:53:37.967,2,,,2018-08-09T13:01:36.553,1
54812,1,2018-07-09T17:01:34.580,0,,,2018-07-09T17:01:34.580,2
15569,2,2018-07-09T17:08:01.803,1,,,2018-07-09T17:08:01.803,0
54670,1,2018-07-09T17:30:48.627,0,,,2018-07-09T17:30:48.627,3
54815,1,2018-07-09T17:37:07.367,0,,,2018-07-10T05:50:27.670,1
54586,1,2018-07-09T17:43:39.193,0,52089,2018-07-11T15:30:01.203,2018-07-11T15:30:01.203,1
54818,1,2018-07-09T18:54:22.753,-1,38887,2018-07-11T09:26:56.400,2018-07-11T09:26:56.400,0
49375,2,2018-07-09T22:54:46.933,0,,,2018-07-09T22:54:46.933,0
53278,1,2018-07-09T23:04:19.083,0,,,2018-07-10T17:28:27.203,1
52719,2,2018-07-10T00:06:09.100,1,52719,2018-07-10T17:28:27.203,2018-07-10T17:28:27.203,2
1330,2,2018-07-10T00:22:39.947,1,1330,2018-07-10T16:48:52.240,2018-07-10T16:48:52.240,0
15856,2,2018-07-10T00:25:13.730,0,,,2018-07-10T00:25:13.730,0
54832,1,2018-07-10T03:02:43.093,2,,,2018-07-10T03:02:43.093,0
54836,2,2018-07-10T05:09:19.787,2,,,2018-07-10T05:09:19.787,2
54836,2,2018-07-10T05:17:09.287,0,,,2018-07-10T05:17:09.287,0
45264,2,2018-07-10T05:50:27.670,1,,,2018-07-10T05:50:27.670,0
54364,1,2018-07-10T06:12:17.560,0,54364,2018-07-10T07:04:35.940,2018-07-10T07:04:35.940,2
45264,2,2018-07-10T06:25:15.730,1,,,2018-07-10T06:25:15.730,2
54837,1,2018-07-10T06:44:59.847,0,45264,2018-07-10T07:44:06.043,2018-08-09T14:00:26.710,1
53479,1,2018-07-10T07:30:45.213,0,,,2018-07-10T09:56:12.260,0
45374,2,2018-07-10T07:38:22.150,1,,,2018-07-10T07:38:22.150,0
47856,2,2018-07-10T07:58:11.073,1,,,2018-07-10T07:58:11.073,1
54840,1,2018-07-10T08:04:58.310,0,29575,2018-07-10T13:42:08.080,2018-07-10T13:42:08.080,0
51125,1,2018-07-10T08:09:00.650,0,,,2018-08-09T09:00:26.270,0
45264,2,2018-07-10T08:49:09.007,0,,,2018-07-10T08:49:09.007,1
44688,1,2018-07-10T09:22:18.550,1,23305,2018-07-10T15:42:27.063,2018-07-10T15:42:27.063,5
924,2,2018-07-10T09:56:12.260,1,,,2018-07-10T09:56:12.260,4
54844,1,2018-07-10T09:57:08.460,2,,,2018-07-10T09:57:08.460,0
54845,1,2018-07-10T10:20:18.833,0,,,2018-07-10T10:20:18.833,0
54847,1,2018-07-10T10:23:10.750,0,,,2018-07-10T10:23:10.750,0
54849,2,2018-07-10T10:46:41.220,-1,29575,2018-07-10T12:11:18.680,2018-07-10T12:11:18.680,0
44240,2,2018-07-10T11:18:11.990,1,44240,2018-07-12T07:08:19.413,2018-07-12T07:08:19.413,0
54851,1,2018-07-10T11:49:26.760,0,,,2018-07-10T11:49:26.760,0
53950,2,2018-07-10T12:20:34.603,0,,,2018-07-10T12:20:34.603,0
38887,2,2018-07-10T12:37:31.777,2,,,2018-07-10T12:37:31.777,0
38887,2,2018-07-10T12:47:55.407,0,38887,2018-07-27T06:24:09.957,2018-07-27T06:24:09.957,4
37330,2,2018-07-10T12:50:25.553,1,,,2018-07-10T12:50:25.553,0
54857,1,2018-07-10T12:52:36.373,0,,,2018-07-10T13:25:48.590,1
38887,2,2018-07-10T12:52:38.423,0,,,2018-07-10T12:52:38.423,0
37330,2,2018-07-10T13:25:48.590,0,,,2018-07-10T13:25:48.590,0
54858,1,2018-07-10T13:33:40.430,0,29575,2018-07-10T13:43:36.250,2018-07-10T13:43:36.250,0
54859,1,2018-07-10T13:42:29.523,2,,,2018-08-09T16:01:15.737,1
45264,2,2018-07-10T14:19:06.600,0,,,2018-07-10T14:19:06.600,2
54868,1,2018-07-10T15:06:23.650,1,28175,2018-07-10T15:33:39.323,2018-07-10T15:33:39.323,0
28175,2,2018-07-10T15:29:10.297,1,,,2018-07-10T15:29:10.297,2
53278,1,2018-07-10T16:46:24.763,1,,,2018-07-10T18:03:59.560,0
45264,2,2018-07-10T16:57:45.643,3,45264,2018-07-10T18:03:59.560,2018-07-10T18:03:59.560,2
1330,1,2018-07-10T17:16:04.877,1,1330,2018-07-11T19:59:17.907,2018-08-10T21:00:47.860,0
54875,1,2018-07-10T17:26:44.080,3,,,2018-07-11T04:17:32.133,2
54865,1,2018-07-10T17:52:29.547,0,,,2018-07-10T17:52:29.547,0
23240,2,2018-07-10T17:54:31.280,0,,,2018-07-10T17:54:31.280,0
51659,2,2018-07-10T19:30:13.457,1,51659,2018-07-10T19:48:28.520,2018-07-10T19:48:28.520,2
54874,1,2018-07-10T20:36:26.157,-1,54874,2018-07-12T23:08:08.107,2018-07-12T23:08:08.107,0
51129,1,2018-07-10T21:34:36.787,1,,,2018-07-11T00:48:47.920,0
31626,1,2018-07-10T22:52:36.327,1,,,2018-08-10T16:38:22.920,0
51515,1,2018-07-10T22:55:22.823,2,,,2018-07-11T09:16:17.017,0
54846,1,2018-07-10T23:54:21.853,0,29575,2018-07-11T02:21:20.853,2018-07-11T02:21:20.853,0
35644,2,2018-07-11T00:43:10.017,2,35644,2018-07-11T00:48:47.920,2018-07-11T00:48:47.920,5
53793,2,2018-07-11T00:55:00.753,3,53793,2018-07-11T04:17:32.133,2018-07-11T04:17:32.133,6
54836,2,2018-07-11T03:25:26.217,1,,,2018-07-11T03:25:26.217,2
54818,2,2018-07-11T06:57:42.807,2,,,2018-07-11T06:57:42.807,0
54901,1,2018-07-11T07:22:51.247,2,,,2018-08-10T10:01:19.627,0
54864,1,2018-07-11T08:47:41.167,5,29575,2018-07-11T10:47:30.853,2018-07-11T17:03:40.910,0
38887,2,2018-07-11T08:52:41.287,0,,,2018-07-11T08:52:41.287,0
38887,2,2018-07-11T09:01:16.010,8,38887,2018-07-11T17:03:40.910,2018-07-11T17:03:40.910,2
38887,2,2018-07-11T09:05:16.007,0,,,2018-07-11T09:05:16.007,1
38887,2,2018-07-11T09:16:17.017,2,,,2018-07-11T09:16:17.017,4
38887,2,2018-07-11T11:22:26.170,1,,,2018-07-11T11:22:26.170,0
54914,1,2018-07-11T11:27:56.010,1,26019,2018-07-11T12:38:52.900,2018-07-11T12:38:52.900,0
44389,2,2018-07-11T11:50:42.633,1,,,2018-07-11T11:50:42.633,2
38887,2,2018-07-11T11:51:33.757,1,,,2018-07-11T11:51:33.757,0
38887,2,2018-07-11T11:57:27.217,1,,,2018-07-11T11:57:27.217,0
53452,2,2018-07-11T12:03:11.107,1,,,2018-07-11T12:03:11.107,2
54534,1,2018-07-11T12:07:30.123,0,,,2018-07-11T12:07:30.123,0
54534,1,2018-07-11T12:49:57.563,0,,,2018-07-11T13:30:02.240,0
26243,2,2018-07-11T13:30:02.240,2,,,2018-07-11T13:30:02.240,0
51129,1,2018-07-11T14:11:57.197,0,,,2018-07-31T21:08:34.563,0
54925,1,2018-07-11T14:26:25.207,0,29575,2018-07-11T15:14:34.010,2018-07-11T15:14:34.010,2
45179,1,2018-07-11T14:33:16.460,0,,,2018-07-11T15:29:04.073,0
54929,1,2018-07-11T14:55:57.597,0,,,2018-07-11T15:30:34.267,0
54931,1,2018-07-11T15:11:38.180,1,,,2018-07-11T15:35:43.040,0
54927,2,2018-07-11T15:21:33.247,1,54927,2018-07-16T14:21:47.123,2018-07-16T14:21:47.123,1
50363,2,2018-07-11T15:29:04.073,1,,,2018-07-11T15:29:04.073,1
54922,2,2018-07-11T15:30:34.267,1,,,2018-07-11T15:30:34.267,0
23305,2,2018-07-11T15:35:43.040,1,,,2018-07-11T15:35:43.040,0
,1,2018-07-10T22:36:55.717,0,,,2018-07-11T16:27:00.730,0
53278,1,2018-07-11T17:18:58.483,1,53278,2018-07-13T03:09:48.443,2018-07-13T03:09:48.443,7
38887,2,2018-07-11T17:26:08.517,2,,,2018-07-11T17:26:08.517,8
54941,1,2018-07-11T17:43:27.680,1,54941,2018-07-11T18:49:50.617,2018-07-11T18:49:50.617,1
54623,1,2018-07-11T19:25:03.060,0,,,2018-08-11T13:00:02.097,2
45610,1,2018-07-11T19:41:42.360,2,45610,2018-07-13T17:48:53.880,2018-07-13T19:40:54.173,0
54949,2,2018-07-11T19:46:48.710,0,29575,2018-07-11T20:50:34.637,2018-07-11T20:50:34.637,0
54942,1,2018-07-11T19:55:34.023,0,,,2018-07-11T19:55:34.023,2
54954,1,2018-07-11T21:15:47.957,3,29575,2018-07-11T23:24:52.893,2018-07-12T07:29:43.417,0
5380,1,2018-07-11T21:22:04.607,4,5380,2018-07-16T05:50:07.640,2018-07-21T17:42:14.587,6
54955,2,2018-07-11T21:26:54.777,1,54955,2018-07-12T04:57:34.880,2018-07-12T04:57:34.880,0
53020,1,2018-07-11T16:26:38.983,1,,,2018-07-11T22:08:55.007,0
,1,2018-07-11T15:38:16.150,0,,,2018-07-11T22:15:44.350,0
35364,1,2018-07-11T22:03:11.633,3,35364,2018-07-12T00:16:31.487,2018-07-15T06:41:22.680,5
7739,1,2018-07-11T23:05:25.217,0,,,2018-07-11T23:05:25.217,0
43601,1,2018-07-11T23:11:53.310,0,,,2018-07-11T23:11:53.310,3
54959,1,2018-07-11T23:44:20.263,0,,,2018-07-11T23:44:20.263,0
54955,2,2018-07-12T00:34:46.727,1,54955,2018-07-12T22:37:12.653,2018-07-12T22:37:12.653,1
54236,1,2018-07-12T01:24:05.937,0,54236,2018-07-12T23:12:52.203,2018-07-12T23:12:52.203,2
50106,1,2018-07-12T01:58:42.787,1,50106,2018-07-12T02:11:32.890,2018-07-12T02:11:32.890,2
54961,2,2018-07-12T02:05:18.697,0,54961,2018-07-12T16:15:26.437,2018-07-12T16:15:26.437,2
28175,2,2018-07-12T03:29:55.760,1,,,2018-07-12T03:29:55.760,0
47832,2,2018-07-12T04:52:30.233,3,47832,2018-07-12T07:29:43.417,2018-07-12T07:29:43.417,0
54966,1,2018-07-12T04:58:16.187,0,,,2018-07-12T04:58:16.187,1
54395,2,2018-07-12T06:40:05.507,1,,,2018-07-12T06:40:05.507,0
54968,1,2018-07-12T06:40:52.587,0,,,2018-07-12T06:40:52.587,0
44240,1,2018-07-12T06:55:09.050,0,,,2018-07-12T06:55:09.050,2
14588,2,2018-07-12T08:22:01.577,0,,,2018-07-12T08:22:01.577,1
52891,1,2018-07-12T08:27:26.643,0,,,2018-07-12T09:43:02.487,0
52891,2,2018-07-12T08:50:19.267,0,29575,2018-07-12T12:05:11.027,2018-07-12T12:05:11.027,0
51129,1,2018-07-12T09:09:29.563,0,51129,2018-07-12T13:51:54.157,2018-07-12T13:51:54.157,0
54981,1,2018-07-12T09:15:00.347,1,,,2018-07-15T09:56:31.940,4
13672,1,2018-07-12T09:25:51.067,31,-1,2018-07-17T13:01:36.217,2018-07-20T20:19:10.350,1
52891,2,2018-07-12T09:29:47.287,0,,,2018-07-12T09:29:47.287,6
44139,2,2018-07-12T09:36:44.440,13,,,2018-07-12T09:36:44.440,3
924,2,2018-07-12T09:43:02.487,1,,,2018-07-12T09:43:02.487,0
54623,1,2018-07-12T09:50:12.640,0,,,2018-07-17T19:40:04.427,3
37330,2,2018-07-12T10:07:38.333,1,,,2018-07-12T10:07:38.333,1
54955,2,2018-07-12T10:22:15.380,0,,,2018-07-12T10:22:15.380,0
54985,1,2018-07-12T10:23:31.603,0,29575,2018-07-12T11:51:07.057,2018-07-12T11:51:07.057,0
46537,2,2018-07-12T10:48:47.333,31,,,2018-07-12T10:48:47.333,5
37330,2,2018-07-12T11:03:27.030,1,,,2018-07-12T11:03:27.030,1
13278,2,2018-07-12T11:44:26.583,8,,,2018-07-12T11:44:26.583,0
53372,1,2018-07-12T11:49:37.663,2,53372,2018-07-12T13:38:40.827,2018-07-12T14:04:26.097,0
38887,2,2018-07-12T11:55:49.143,0,,,2018-07-12T11:55:49.143,0
38887,2,2018-07-12T12:04:56.150,0,,,2018-07-12T12:04:56.150,0
38678,1,2018-07-12T12:16:10.393,0,,,2018-07-12T12:16:10.393,0
53372,2,2018-07-12T12:50:46.627,1,,,2018-07-12T12:50:46.627,2
54992,2,2018-07-12T12:59:03.920,18,54992,2018-07-15T07:52:43.937,2018-07-15T07:52:43.937,6
54994,1,2018-07-12T13:17:15.963,1,,,2018-07-12T14:09:29.847,0
45264,2,2018-07-12T13:54:38.977,1,45264,2018-07-12T14:04:26.097,2018-07-12T14:04:26.097,2
45264,2,2018-07-12T14:09:29.847,1,,,2018-07-12T14:09:29.847,1
55000,1,2018-07-12T14:13:27.290,0,29575,2018-07-12T14:46:28.590,2018-07-12T14:46:28.590,0
55001,1,2018-07-12T14:22:14.063,2,,,2018-07-12T14:22:14.063,1
47562,1,2018-07-12T14:43:24.623,0,47562,2018-07-12T14:48:51.697,2018-08-12T05:01:27.397,1
38175,2,2018-07-12T15:06:25.780,1,,,2018-07-12T15:06:25.780,8
54193,1,2018-07-12T15:39:26.880,0,,,2018-07-12T15:39:26.880,0
55011,1,2018-07-12T15:47:35.060,0,,,2018-07-12T15:47:35.060,0
924,2,2018-07-12T17:02:33.493,0,43077,2018-07-13T02:30:06.810,2018-07-13T02:30:06.810,0
54954,1,2018-07-12T17:17:12.873,0,,,2018-07-12T17:17:12.873,0
55018,1,2018-07-12T17:50:07.637,1,55018,2018-07-20T01:11:14.350,2018-07-20T01:11:14.350,0
54922,2,2018-07-12T18:03:22.627,1,54922,2018-07-13T19:40:54.173,2018-07-13T19:40:54.173,10
24651,1,2018-07-12T18:12:18.610,0,,,2018-08-11T22:01:45.570,0
55025,1,2018-07-12T19:06:30.113,0,29575,2018-07-12T19:38:22.910,2018-08-30T19:00:10.310,1
21608,2,2018-07-12T19:09:05.007,0,,,2018-07-12T19:09:05.007,3
55028,1,2018-07-12T19:44:23.717,0,,,2018-07-12T19:44:23.717,1
53283,1,2018-07-12T21:34:36.543,0,54395,2018-07-15T11:02:46.573,2018-07-15T11:02:46.573,4
44560,1,2018-07-12T21:45:56.763,0,,,2018-07-12T21:52:29.520,0
52719,2,2018-07-12T21:52:29.520,1,,,2018-07-12T21:52:29.520,3
14289,1,2018-07-13T00:26:57.977,1,,,2018-08-15T08:01:20.620,0
49278,1,2018-07-13T02:10:36.133,0,,,2018-07-13T02:10:36.133,0
55042,1,2018-07-13T03:47:01.733,0,,,2018-08-12T20:01:44.777,0
37076,1,2018-07-13T04:01:23.877,0,37076,2018-07-13T04:43:05.217,2018-07-13T04:43:05.217,0
55044,1,2018-07-13T04:47:29.970,-2,,,2018-07-13T05:53:03.547,1
44139,2,2018-07-13T05:53:03.547,1,,,2018-07-13T05:53:03.547,0
55049,1,2018-07-13T06:15:11.797,3,,,2018-07-13T06:15:11.797,4
55027,1,2018-07-13T07:59:46.420,0,,,2018-07-13T08:29:39.037,1
15569,2,2018-07-13T08:27:32.977,0,,,2018-07-13T08:27:32.977,2
31978,2,2018-07-13T08:29:39.037,0,,,2018-07-13T08:29:39.037,0
55051,1,2018-07-13T08:50:39.080,3,,,2018-08-12T19:00:00.073,3
55024,1,2018-07-13T09:27:57.000,-1,29575,2018-07-13T12:19:11.423,2018-07-13T12:19:11.423,2
14904,2,2018-07-13T10:01:15.907,2,,,2018-07-13T10:01:15.907,0
45913,1,2018-07-13T10:06:12.393,3,45913,2018-07-13T10:33:33.703,2018-07-13T11:45:06.820,6
29151,1,2018-07-13T10:06:59.987,4,24000,2018-07-13T15:08:43.480,2018-08-15T13:00:44.210,1
54986,1,2018-07-13T11:36:48.853,1,,,2018-07-13T11:36:48.853,1
44456,1,2018-07-13T12:00:45.933,0,,,2018-07-13T12:00:45.933,0
45264,2,2018-07-13T13:43:29.987,0,45264,2018-07-16T12:08:21.740,2018-07-16T12:08:21.740,2
45610,1,2018-07-13T15:05:03.910,1,45610,2018-07-30T00:39:06.987,2018-07-30T00:39:06.987,7
55088,1,2018-07-13T15:35:45.723,0,,,2018-07-13T16:23:17.653,0
55089,1,2018-07-13T15:44:27.820,-2,55089,2018-07-13T15:55:26.890,2018-07-13T16:39:43.827,0
55076,1,2018-07-13T15:55:18.273,1,29575,2018-07-13T17:14:10.923,2018-07-13T17:38:47.223,1
15569,2,2018-07-13T16:23:17.653,0,,,2018-07-13T16:23:17.653,2
15569,2,2018-07-13T16:39:43.827,0,,,2018-07-13T16:39:43.827,0
55096,1,2018-07-13T16:57:57.317,1,29575,2018-07-13T17:14:48.743,2018-07-13T20:31:05.970,0
55097,1,2018-07-13T17:10:35.807,1,,,2018-07-13T17:41:45.630,0
14904,2,2018-07-13T17:14:00.903,1,,,2018-07-13T17:14:00.903,2
35425,2,2018-07-13T17:17:59.540,0,,,2018-07-13T17:17:59.540,1
8560,2,2018-07-13T17:38:47.223,1,,,2018-07-13T17:38:47.223,1
8560,2,2018-07-13T17:41:45.630,0,,,2018-07-13T17:41:45.630,0
54836,2,2018-07-13T17:54:55.983,0,,,2018-07-13T17:54:55.983,0
54836,2,2018-07-13T17:58:24.350,0,,,2018-07-13T17:58:24.350,0
54836,2,2018-07-13T18:03:21.297,0,,,2018-07-13T18:03:21.297,3
54836,2,2018-07-13T18:12:22.110,0,,,2018-07-13T18:12:22.110,1
836,2,2018-07-13T18:37:53.970,0,836,2018-07-13T20:31:05.970,2018-07-13T20:31:05.970,1
47359,1,2018-07-13T18:50:19.653,1,47359,2018-07-13T20:30:03.397,2018-07-13T20:30:03.397,6
37792,1,2018-07-13T18:52:31.210,0,,,2018-08-13T07:01:34.540,2
51129,1,2018-07-13T20:21:41.933,0,29575,2018-07-14T13:27:21.087,2018-07-14T13:27:21.087,0
55108,2,2018-07-13T20:21:44.243,2,29575,2018-07-13T20:28:13.440,2018-07-13T20:28:13.440,0
53110,1,2018-07-13T20:40:25.100,0,,,2018-07-13T20:40:25.100,0
46980,1,2018-07-14T02:54:58.027,0,29575,2018-07-14T13:28:37.073,2018-09-01T19:01:30.713,0
8560,2,2018-07-14T03:52:36.837,0,,,2018-07-14T03:52:36.837,4
54721,1,2018-07-14T04:31:25.360,0,,,2018-07-14T04:31:25.360,0
44139,2,2018-07-14T04:46:39.120,2,,,2018-07-14T04:46:39.120,0
55130,1,2018-07-14T06:18:29.340,1,29575,2018-07-14T13:42:06.630,2018-07-14T13:42:06.630,3
55139,1,2018-07-14T09:41:12.917,0,26019,2018-07-14T12:43:35.723,2018-07-14T12:43:35.723,6
55142,1,2018-07-14T10:13:11.817,0,55142,2018-07-14T10:37:20.677,2018-07-14T10:37:20.677,0
54986,1,2018-07-14T10:28:06.550,0,,,2018-07-31T12:13:35.030,6
55145,1,2018-07-14T11:21:17.710,0,,,2018-07-14T11:21:17.710,2
55148,1,2018-07-14T12:50:13.390,1,29575,2018-07-14T14:30:17.340,2018-07-14T14:30:17.340,0
56152,2,2018-07-14T14:16:27.287,3,56152,2018-07-19T13:24:58.100,2018-07-19T13:24:58.100,0
29575,2,2018-07-14T14:28:56.530,1,,,2018-07-14T14:28:56.530,1
56157,1,2018-07-14T15:31:16.257,0,,,2018-08-13T18:00:06.120,0
56159,1,2018-07-14T15:58:26.163,1,,,2018-07-16T06:09:02.097,14
56160,1,2018-07-14T17:16:06.057,1,29575,2018-07-14T18:00:44.507,2018-07-14T18:00:44.507,0
54836,2,2018-07-14T17:17:59.867,0,,,2018-07-14T17:17:59.867,2
56164,1,2018-07-14T18:13:52.877,0,,,2018-07-14T20:13:20.483,3
1330,2,2018-07-14T18:49:32.647,1,1330,2018-07-14T20:13:20.483,2018-07-14T20:13:20.483,0
2893,1,2018-07-14T22:50:33.783,0,,,2018-08-14T01:00:46.403,0
56174,1,2018-07-14T22:58:17.863,0,,,2018-07-14T22:58:17.863,0
53793,2,2018-07-14T23:52:30.737,0,,,2018-07-14T23:52:30.737,0
31084,2,2018-07-15T06:41:22.680,0,,,2018-07-15T06:41:22.680,0
54395,2,2018-07-15T09:27:24.223,1,54395,2018-07-15T09:56:31.940,2018-07-15T09:56:31.940,0
51129,1,2018-07-15T09:29:45.620,1,51129,2018-07-15T12:31:18.737,2018-07-15T13:42:25.510,3
54395,2,2018-07-15T10:44:39.780,0,,,2018-07-15T10:44:39.780,2
51129,1,2018-07-15T12:33:13.317,1,,,2018-07-15T12:33:13.317,1
56190,1,2018-07-15T13:06:45.590,0,29575,2018-07-15T16:46:49.633,2018-07-15T16:46:49.633,0
54395,1,2018-07-15T13:34:57.340,0,,,2018-07-15T13:51:15.760,2
56192,2,2018-07-15T13:42:25.510,2,,,2018-07-15T13:42:25.510,2
44139,2,2018-07-15T13:51:15.760,0,,,2018-07-15T13:51:15.760,0
13672,1,2018-07-15T13:53:04.143,0,,,2018-07-15T13:53:04.143,0
56194,1,2018-07-15T14:28:46.010,0,,,2018-07-15T14:28:46.010,2
56196,1,2018-07-15T15:42:09.137,1,56196,2018-07-15T19:44:14.087,2018-07-15T19:44:14.087,0
50346,1,2018-07-15T06:48:41.783,0,,,2018-07-15T16:42:11.077,0
56201,1,2018-07-15T18:43:16.903,0,29575,2018-07-15T19:07:08.260,2018-07-15T19:07:08.260,2
53832,1,2018-07-15T19:59:03.210,0,,,2018-07-15T19:59:03.210,11
53383,1,2018-07-15T21:16:23.070,1,,,2018-07-16T16:37:58.723,0
56207,1,2018-07-15T21:23:11.733,1,35644,2018-07-18T11:11:23.173,2018-07-18T11:11:23.173,6
53768,1,2018-07-15T21:38:40.620,0,,,2018-07-16T10:01:34.473,0
54236,1,2018-07-16T01:45:26.907,0,,,2018-07-16T01:45:26.907,0
8432,1,2018-07-16T03:58:46.017,0,,,2018-07-16T03:58:46.017,0
45336,1,2018-07-16T05:16:02.500,0,,,2018-07-16T05:16:02.500,3
924,2,2018-07-16T05:34:42.137,0,,,2018-07-16T05:34:42.137,3
33532,2,2018-07-16T06:08:33.880,0,,,2018-07-16T06:08:33.880,0
