AccountId,CreationDate,Reputation,Views,UpVotes,DownVotes,LastAccessDate
2741827,2017-11-20T05:53:42.393,1,0,0,0,2018-08-09T00:32:36.743
8382934,2017-11-20T06:18:40.200,1,0,0,0,2017-11-20T06:18:40.200
2345392,2017-11-20T06:28:01.353,1,0,0,0,2017-11-20T12:27:58.723
7410581,2017-11-20T06:39:01.810,1,0,0,0,2017-11-20T06:39:01.810
6222982,2017-11-20T06:56:52.257,1,0,0,0,2017-11-21T04:49:02.790
12293034,2017-11-20T07:18:35.927,1,0,0,0,2017-11-20T07:18:35.927
12293240,2017-11-20T07:37:34.407,6,3,0,0,2018-01-16T02:41:22.307
12293327,2017-11-20T07:49:29.313,1,3,0,0,2017-12-18T22:55:37.153
12293419,2017-11-20T08:05:48.057,1,0,0,0,2017-11-21T07:34:46.743
9491508,2017-11-20T09:00:31.107,1,0,0,0,2018-06-08T05:44:15.170
12293437,2017-11-20T09:09:00.447,1,0,0,0,2018-01-09T12:07:29.780
172793,2017-11-20T09:28:06.003,103,0,1,0,2018-01-08T15:48:18.930
10322857,2017-11-20T09:28:44.503,101,0,0,0,2018-07-19T11:01:46.323
12283866,2017-11-20T10:19:14.860,1,0,0,0,2018-04-17T06:19:54.917
12005938,2017-11-20T10:52:02.257,1,0,0,0,2017-11-20T10:52:02.257
12237870,2017-11-20T11:11:28.407,1,0,0,0,2017-11-20T11:26:46.783
12295030,2017-11-20T11:56:23.840,1,0,0,0,2017-11-21T14:38:57.670
1238688,2017-11-20T12:08:40.583,101,0,2,0,2017-11-20T15:02:04.130
3238595,2017-11-20T12:31:17.027,41,0,1,0,2018-05-11T20:27:29.197
10935762,2017-11-20T12:48:08.490,1,0,0,0,2018-08-04T13:50:48.333
11133506,2017-11-20T12:56:01.853,1,0,0,0,2018-08-02T01:50:26.240
12295639,2017-11-20T13:20:24.203,1,0,0,0,2018-01-30T12:35:51.360
6403365,2017-11-20T13:32:13.177,11,0,0,0,2018-08-21T15:43:49.883
3854571,2017-11-20T13:42:33.470,1,0,0,0,2018-06-07T13:44:15.010
2011325,2017-11-20T13:55:35.957,1,0,0,0,2018-05-16T15:43:40.987
9353136,2017-11-20T13:59:46.467,148,4,3,0,2018-08-13T06:31:27.743
5213227,2017-11-20T14:21:27.863,1,0,0,0,2017-11-20T14:21:27.863
3373504,2017-11-20T15:09:44.477,1,0,0,0,2017-12-01T09:58:29.773
1295357,2017-11-20T15:47:08.077,1,0,0,0,2017-11-22T15:46:18.603
5268271,2017-11-20T15:59:19.217,1,0,0,0,2018-08-06T11:21:34.843
4180228,2017-11-20T16:08:12.267,101,0,0,0,2017-12-29T20:47:14.543
2624760,2017-11-20T16:11:29.490,1,0,0,0,2018-06-19T02:28:26.023
5016664,2017-11-20T16:15:51.870,101,0,2,0,2018-03-13T08:48:52.523
6617880,2017-11-20T16:42:07.417,1,0,0,0,2017-11-20T16:42:07.417
4349595,2017-11-20T17:53:49.700,1,0,0,0,2018-08-31T09:03:58.757
6494049,2017-11-20T17:54:30.840,1,0,0,0,2017-11-20T17:54:30.840
12297712,2017-11-20T17:55:40.270,1,0,0,0,2018-04-20T16:05:13.677
4576743,2017-11-20T17:57:10.153,1,0,0,0,2018-01-21T05:28:26.720
6960682,2017-11-20T18:17:43.193,1,0,0,0,2018-07-26T18:53:36.377
12297724,2017-11-20T18:26:12.233,1,0,0,0,2017-11-20T18:26:12.233
11810296,2017-11-20T18:30:14.473,1,0,0,0,2018-03-05T11:17:36.997
955812,2017-11-20T21:48:48.110,1,0,0,0,2017-11-20T23:04:22.230
1332069,2017-11-20T22:07:39.500,101,0,5,0,2018-01-31T03:39:14.833
12299458,2017-11-20T22:08:51.827,1,0,0,0,2017-11-20T22:08:51.827
102244,2017-11-20T22:23:50.227,101,0,0,0,2017-11-20T22:23:50.227
2861328,2017-11-20T22:30:32.287,1,1,0,0,2018-04-02T20:39:03.513
8568193,2017-11-20T22:37:51.057,1,0,0,0,2017-11-20T22:37:51.057
2505174,2017-11-20T22:56:48.727,1,0,0,0,2017-11-20T22:56:48.727
10010550,2017-11-21T00:17:16.077,101,0,0,0,2018-07-11T02:20:50.997
5395507,2017-11-21T00:25:47.850,101,0,0,0,2018-07-24T00:05:51.927
7161678,2017-11-21T00:31:55.347,1,0,0,0,2017-11-24T23:03:39.140
12298845,2017-11-21T02:13:17.743,1,0,0,0,2017-11-21T02:13:17.743
12302044,2017-11-21T02:18:01.693,1,0,0,0,2017-12-08T09:35:54.143
2382158,2017-11-21T04:09:35.237,101,0,4,0,2018-08-16T13:44:38.983
3187759,2017-11-21T04:22:37.170,101,0,1,0,2017-12-02T04:28:50.343
12303364,2017-11-21T04:59:49.863,6,7,0,0,2017-11-25T20:56:04.253
8061220,2017-11-21T07:39:13.340,1,0,0,0,2017-11-21T07:39:13.340
12304589,2017-11-21T07:50:40.257,1,0,0,0,2018-06-13T14:55:15.460
5944441,2017-11-21T08:17:27.730,101,0,0,0,2017-11-25T15:46:23.707
177762,2017-11-21T08:37:54.613,101,0,3,0,2018-06-03T19:47:02.780
7985089,2017-11-21T08:42:59.580,1,0,0,0,2018-06-16T10:01:24.437
4158467,2017-11-21T08:47:55.573,1,0,0,0,2017-11-21T08:47:55.573
1875314,2017-11-21T09:11:38.040,101,0,0,0,2018-05-02T09:03:18.580
3342048,2017-11-21T09:20:00.960,101,0,2,0,2018-07-30T15:45:39.973
5585225,2017-11-21T09:41:38.237,6,0,0,0,2018-07-09T13:51:31.630
10343978,2017-11-21T09:44:58.760,1,0,0,0,2017-11-21T09:44:58.760
10482090,2017-11-21T09:59:04.293,101,0,0,0,2017-11-22T10:00:39.147
3804222,2017-11-21T10:26:25.300,101,0,0,0,2017-11-21T10:26:25.300
9454698,2017-11-21T11:38:28.580,101,0,0,0,2017-11-21T11:38:28.580
92800,2017-11-21T11:46:23.493,123,0,1,0,2018-03-11T14:12:22.973
4453102,2017-11-21T11:51:58.360,1,0,0,0,2017-11-21T13:43:18.590
12306627,2017-11-21T12:16:11.737,1,0,0,0,2017-11-21T12:16:11.737
12306684,2017-11-21T12:23:44.170,1,0,0,0,2017-11-21T12:23:44.170
9502944,2017-11-21T12:27:57.127,101,0,0,0,2018-08-14T11:22:36.257
4528521,2017-11-21T13:10:09.970,1,0,0,0,2018-08-24T14:32:21.273
11400606,2017-11-21T13:14:39.040,1,0,0,0,2017-11-21T13:14:39.040
23045,2017-11-21T14:09:53.123,101,0,0,0,2017-11-21T14:09:53.123
300214,2017-11-21T14:34:20.750,101,0,2,0,2018-08-04T21:02:56.200
12307938,2017-11-21T15:01:32.063,1,0,0,0,2017-11-21T15:01:32.063
3270368,2017-11-21T16:12:18.230,1,0,0,0,2017-11-22T04:27:34.330
2763906,2017-11-21T16:59:57.007,1,0,0,0,2017-12-12T16:52:38.710
6581337,2017-11-21T17:11:36.303,16,1,2,0,2017-12-13T14:06:59.090
2275292,2017-11-21T17:21:02.983,1,0,0,0,2018-07-12T19:43:51.990
10737986,2017-11-21T18:02:18.433,6,6,0,0,2017-11-22T16:42:52.363
7879519,2017-11-21T18:26:30.447,1,0,0,0,2018-08-23T20:43:00.827
8116438,2017-11-21T18:35:40.297,8,0,0,0,2018-08-23T04:36:44.843
4755642,2017-11-21T18:53:26.167,123,0,1,0,2018-08-28T05:14:38.320
9803870,2017-11-21T18:55:24.043,1,0,0,0,2017-11-21T18:55:24.043
3944976,2017-11-21T20:02:02.427,1,0,0,0,2018-05-30T15:20:37.647
12310308,2017-11-21T20:20:01.287,1,0,0,0,2018-01-30T22:57:38.067
4986554,2017-11-21T20:32:37.997,101,0,2,0,2017-11-21T20:32:37.997
8727271,2017-11-21T20:56:10.707,103,4,0,0,2017-11-30T04:03:30.740
12310598,2017-11-21T21:18:12.850,1,0,0,0,2017-11-21T21:18:12.850
12310709,2017-11-21T21:22:31.293,1,0,0,0,2017-11-21T21:22:31.293
2158619,2017-11-21T21:42:05.583,101,0,3,0,2018-02-03T20:15:41.917
2888111,2017-11-21T21:54:12.857,101,0,0,0,2018-03-29T01:18:17.233
11908233,2017-11-21T22:07:14.613,1,0,0,0,2018-07-24T17:47:55.943
12311988,2017-11-21T23:59:33.847,1,1,0,0,2018-03-17T19:58:35.597
7943192,2017-11-22T00:10:50.863,1,0,0,0,2017-11-22T00:10:50.863
11774817,2017-11-22T01:03:03.633,16,1,1,0,2018-02-09T05:12:06.043
9557780,2017-11-22T02:51:32.213,1,0,0,0,2017-11-22T07:25:17.930
7831491,2017-11-22T03:04:37.510,4,2,0,0,2018-02-10T04:06:20.717
7978180,2017-11-22T04:24:26.463,101,0,0,0,2018-04-02T05:48:31.053
12315846,2017-11-22T06:00:49.333,1,0,0,0,2017-12-07T23:00:35.047
12308561,2017-11-22T08:10:43.620,1,0,0,0,2017-11-22T08:10:43.620
12317671,2017-11-22T08:47:23.657,11,0,0,0,2017-11-22T08:47:23.657
5309195,2017-11-22T08:51:38.663,8,1,0,0,2018-05-28T02:22:40.977
1444365,2017-11-22T09:01:11.910,1,0,0,0,2018-07-04T11:45:28.787
1087902,2017-11-22T09:17:54.833,1,0,0,0,2017-11-26T19:54:43.413
12241944,2017-11-22T09:28:56.733,1,0,0,0,2017-11-25T16:49:18.063
167686,2017-11-22T09:35:00.807,111,3,7,0,2018-08-13T05:34:27.357
11219816,2017-11-22T09:38:55.100,106,1,1,0,2018-08-29T13:43:27.080
2175287,2017-11-22T10:14:36.330,101,0,2,0,2018-05-30T08:47:01.107
3052295,2017-11-22T11:26:57.990,101,0,2,0,2018-02-28T11:24:52.733
1432335,2017-11-22T12:37:11.703,1,0,0,0,2017-11-29T06:15:14.737
12320652,2017-11-22T12:37:33.500,1,0,0,0,2018-02-12T08:38:41.553
8313985,2017-11-22T12:45:42.917,1,0,0,0,2017-11-22T12:45:42.917
7722590,2017-11-22T12:55:09.230,1,0,0,0,2018-05-16T03:44:33.113
1688839,2017-11-22T13:51:25.270,101,0,0,0,2018-05-19T21:19:27.750
12194509,2017-11-22T13:59:10.000,149,8,10,0,2018-08-03T10:12:30.683
12321440,2017-11-22T14:09:06.920,11,0,0,0,2017-11-22T14:09:06.920
352069,2017-11-22T14:19:17.187,101,0,0,0,2018-04-09T15:18:02.010
310159,2017-11-22T14:23:28.780,101,0,0,0,2018-07-14T19:56:35.240
11507640,2017-11-22T14:52:13.953,6,0,0,0,2018-07-05T08:28:49.657
3568805,2017-11-22T15:15:55.017,1,0,0,0,2018-08-29T06:51:29.963
11737577,2017-11-22T15:53:10.927,1,1,0,0,2018-02-21T15:49:30.263
11101791,2017-11-22T16:25:51.547,1,0,0,0,2018-06-05T13:20:52.237
5404516,2017-11-22T16:48:12.023,1,0,0,0,2018-06-30T17:04:50.097
5072983,2017-11-22T17:09:05.040,1,0,0,0,2017-11-22T18:20:32.053
10578162,2017-11-22T18:08:21.193,76,3,0,0,2018-08-10T15:05:55.357
11558795,2017-11-22T18:18:04.570,1,0,0,0,2018-01-20T19:03:15.680
2148162,2017-11-22T18:29:02.050,1,0,0,0,2018-06-05T00:08:15.403
8826521,2017-11-22T18:39:32.393,1,0,0,0,2017-11-22T18:39:32.393
12324483,2017-11-22T19:03:15.773,1,2,0,0,2017-11-22T19:03:15.773
3967825,2017-11-22T19:24:22.823,1,0,0,0,2018-02-27T18:50:02.427
1713938,2017-11-22T19:50:33.337,1,0,0,0,2018-01-29T20:15:34.023
27349,2017-11-22T20:50:08.667,148,1,1,0,2018-08-01T19:05:03.060
10349047,2017-11-22T21:11:06.193,101,0,0,0,2017-11-22T21:11:06.193
1406793,2017-11-22T22:31:18.973,1,0,0,0,2017-11-22T22:31:18.973
2676796,2017-11-22T23:32:06.170,1,0,0,0,2017-11-27T18:49:27.640
12326324,2017-11-23T01:36:57.770,1,0,0,0,2018-07-28T19:44:03.647
5926854,2017-11-23T01:42:44.397,1,0,0,0,2017-11-23T01:42:44.397
12326386,2017-11-23T01:59:24.387,1,0,0,0,2017-11-23T01:59:24.387
8772409,2017-11-23T02:58:34.230,1,0,0,0,2017-11-23T02:58:34.230
4109003,2017-11-23T03:01:24.690,1,0,0,0,2018-06-06T14:04:05.523
917330,2017-11-23T03:15:42.880,1,0,0,0,2017-11-23T03:15:42.880
10574564,2017-11-23T03:42:56.653,1,0,0,0,2018-08-08T15:19:49.940
8446,2017-11-23T03:54:03.017,101,0,0,0,2017-11-23T03:54:03.017
10876430,2017-11-23T04:50:26.433,1,0,0,0,2017-11-23T04:50:26.433
9486972,2017-11-23T05:15:50.893,1,0,0,0,2017-12-15T10:45:02.060
9673057,2017-11-23T05:25:37.980,1,0,0,0,2018-07-11T09:04:12.180
4837356,2017-11-23T06:18:49.453,6,3,0,0,2018-09-01T14:35:21.887
12327699,2017-11-23T06:35:35.883,1,0,0,0,2017-11-23T06:35:35.883
10884803,2017-11-23T06:58:34.963,1,0,0,0,2017-11-23T06:58:34.963
1452944,2017-11-23T09:28:52.903,101,0,0,0,2017-11-23T09:28:52.903
8225180,2017-11-23T10:07:15.517,1,0,0,0,2017-11-23T10:07:15.517
12329107,2017-11-23T10:16:15.033,40,3,2,0,2018-02-08T10:08:29.280
11047379,2017-11-23T10:18:13.737,1,0,0,0,2017-12-05T06:58:09.550
1145238,2017-11-23T10:18:28.423,101,0,0,0,2018-01-22T12:34:56.007
11878853,2017-11-23T10:28:28.263,101,0,0,0,2017-11-28T16:35:19.033
12329294,2017-11-23T10:44:05.073,1,0,0,0,2018-02-07T10:12:12.170
6641413,2017-11-23T11:00:59.340,1,0,0,0,2017-11-23T11:00:59.340
12304972,2017-11-23T11:15:45.697,1,0,0,0,2018-05-18T08:43:49.600
2065564,2017-11-23T11:29:31.483,1,0,0,0,2017-11-23T11:29:31.483
2370202,2017-11-23T11:31:43.910,101,0,1,0,2018-07-22T20:15:05.107
11814992,2017-11-23T11:32:39.167,1,0,0,0,2017-11-23T11:32:39.167
7363103,2017-11-23T11:45:11.990,1,0,0,0,2017-11-23T11:45:11.990
12329880,2017-11-23T12:12:01.570,1,0,0,0,2017-11-23T12:27:16.357
1869568,2017-11-23T12:51:34.910,101,0,0,0,2017-11-23T12:51:34.910
2637134,2017-11-23T13:44:48.547,101,0,0,0,2017-11-23T13:44:48.547
9181963,2017-11-23T13:48:37.257,1,0,0,0,2018-01-24T13:10:24.883
8604160,2017-11-23T14:19:16.817,11,0,0,0,2018-03-19T15:59:21.453
3802817,2017-11-23T14:27:33.523,1,0,0,0,2018-06-18T08:52:29.673
12330745,2017-11-23T14:50:12.760,1,0,0,0,2017-11-23T15:09:01.910
12331249,2017-11-23T15:30:44.310,1,0,0,0,2017-11-23T15:30:44.310
12253274,2017-11-23T15:43:00.873,1,0,0,0,2018-08-20T07:17:48.063
12271784,2017-11-23T16:38:22.827,1,0,0,0,2018-07-31T08:02:11.983
6167743,2017-11-23T16:48:02.537,101,0,1,0,2018-04-14T16:49:24.810
7062033,2017-11-23T16:53:02.667,11,0,0,0,2017-12-24T12:09:39.747
3652078,2017-11-23T18:44:55.050,6,1,0,0,2017-12-14T20:35:38.393
12332953,2017-11-23T20:43:13.380,1,0,0,0,2018-04-13T18:16:16.937
330477,2017-11-23T20:43:33.237,101,0,0,0,2018-01-22T08:17:23.683
913531,2017-11-23T21:48:57.510,101,0,0,0,2018-07-13T14:19:07.287
8171283,2017-11-23T21:59:42.210,1,6,0,0,2017-12-02T12:02:59.597
1413420,2017-11-23T22:02:27.110,1,0,0,0,2018-07-01T19:21:31.333
451889,2017-11-23T22:05:42.577,1,0,0,0,2017-11-23T22:05:42.577
3778852,2017-11-23T22:44:34.053,1,0,0,0,2017-11-24T02:10:51.610
12291165,2017-11-23T22:51:42.313,1,0,0,0,2017-11-23T22:51:42.313
2545284,2017-11-23T23:50:57.860,101,0,2,0,2018-03-17T04:10:43.350
12334579,2017-11-24T00:49:01.137,1,0,0,0,2017-11-24T01:43:39.873
1356073,2017-11-24T00:53:11.537,101,0,0,0,2018-05-02T04:32:07.430
6396435,2017-11-24T01:04:58.920,1,0,0,0,2018-08-10T00:09:23.007
10904980,2017-11-24T01:25:33.783,1,0,0,0,2018-06-08T23:26:28.033
7677928,2017-11-24T02:37:32.067,1,0,0,0,2017-11-24T02:37:32.067
11208817,2017-11-24T03:19:09.043,1,0,0,0,2018-01-10T02:11:27.600
4445411,2017-11-24T03:30:19.497,1,0,0,0,2017-12-18T02:11:54.747
12337044,2017-11-24T05:43:06.633,1,0,0,0,2017-11-25T21:28:18.507
3950630,2017-11-24T05:44:56.157,6,0,0,0,2018-04-23T06:18:34.660
1003878,2017-11-24T05:53:42.440,101,0,0,0,2017-11-24T06:08:47.137
11413935,2017-11-24T06:09:37.823,1,0,0,0,2018-03-16T09:28:38.787
12337996,2017-11-24T07:11:11.597,1,0,0,0,2017-11-24T07:11:11.597
6022476,2017-11-24T07:21:40.850,1,0,0,0,2018-01-21T08:04:24.897
38019,2017-11-24T08:07:50.953,106,1,3,0,2018-02-23T10:20:00.760
509914,2017-11-24T08:09:13.673,11,0,0,0,2017-11-25T19:02:38.847
12338576,2017-11-24T08:46:01.087,1,0,0,0,2017-11-24T08:46:01.087
3235712,2017-11-24T08:51:11.857,26,2,0,0,2018-08-30T23:01:54.303
3768825,2017-11-24T09:08:32.743,101,0,0,0,2017-11-24T09:24:31.727
975260,2017-11-24T09:30:14.137,106,1,1,0,2018-06-22T14:37:29.017
9006038,2017-11-24T10:26:21.047,1,0,0,0,2018-04-25T11:04:52.660
1085793,2017-11-24T11:31:40.067,101,0,4,0,2018-06-09T08:25:14.580
10960754,2017-11-24T11:39:18.827,1,0,0,0,2018-02-14T11:41:59.640
10382805,2017-11-24T12:27:06.897,1,0,0,0,2018-08-02T05:38:14.707
8579068,2017-11-24T13:53:10.900,101,0,0,0,2018-04-20T07:50:13.083
12340525,2017-11-24T13:53:31.420,1,0,0,0,2017-11-24T13:53:31.420
9457303,2017-11-24T15:42:12.470,1,0,0,0,2018-05-09T18:23:15.503
12341316,2017-11-24T15:59:50.337,1,0,0,0,2017-11-24T15:59:50.337
5602480,2017-11-24T16:11:05.173,101,0,0,0,2018-08-24T18:40:01.590
5487480,2017-11-24T16:26:57.173,1,0,0,0,2018-08-29T11:30:36.787
2775849,2017-11-24T16:42:12.947,1,0,0,0,2018-08-03T11:51:08.707
12341658,2017-11-24T16:52:49.273,1,0,0,0,2017-11-27T16:50:41.627
4480434,2017-11-24T17:12:37.053,101,0,0,0,2018-04-11T17:52:56.523
4073644,2017-11-24T17:54:53.293,8,4,0,0,2018-05-21T22:13:56.740
6138643,2017-11-24T17:55:37.553,1,0,0,0,2017-12-02T15:03:14.517
5026016,2017-11-24T18:31:21.737,1,0,0,0,2017-11-24T19:00:11.600
6154611,2017-11-24T18:34:52.303,1,0,0,0,2018-05-15T10:19:06.063
7244174,2017-11-24T18:54:06.303,116,3,1,0,2018-06-13T19:46:08.797
4980544,2017-11-24T18:57:04.273,1,0,0,0,2018-01-28T23:38:44.280
9073038,2017-11-24T19:28:36.880,1,0,0,0,2018-07-20T21:43:49.167
12234450,2017-11-24T19:41:41.493,1,0,0,0,2018-04-16T06:06:38.040
10180862,2017-11-24T19:52:58.977,21,2,0,0,2018-08-02T12:07:30.873
12342719,2017-11-24T20:09:26.273,1,1,0,0,2017-11-27T21:12:30.503
4250624,2017-11-24T20:20:10.633,1,0,0,0,2017-11-24T21:20:49.610
12342700,2017-11-24T20:39:09.210,1,0,0,0,2018-07-28T16:10:30.927
9747390,2017-11-24T21:00:15.877,1,0,0,0,2018-07-08T15:55:25.337
1051174,2017-11-24T21:03:45.723,76,5,3,0,2018-09-01T22:14:47.863
925673,2017-11-24T21:51:50.910,101,0,2,0,2017-11-24T21:51:50.910
8938993,2017-11-24T22:27:24.707,1,0,0,0,2018-02-20T21:06:34.417
3783845,2017-11-24T23:01:25.983,16,1,2,0,2018-08-25T19:34:05.497
2299250,2017-11-24T23:08:27.193,106,2,2,0,2018-08-07T15:52:22.063
10415616,2017-11-25T00:26:43.247,11,1,0,0,2018-05-16T05:19:28.677
12329996,2017-11-25T00:27:54.230,1,0,0,0,2017-11-25T00:27:54.230
11429138,2017-11-25T00:49:50.350,1,0,0,0,2017-12-11T05:14:28.957
10246453,2017-11-25T01:31:33.237,1,0,0,0,2018-08-24T05:02:37.727
12120702,2017-11-25T01:32:09.133,1,0,0,0,2017-12-01T15:05:17.347
7471,2017-11-25T02:06:53.673,101,0,0,0,2017-11-25T02:06:53.673
4337755,2017-11-25T02:25:39.243,1,0,0,0,2018-06-27T17:47:10.690
11029487,2017-11-25T04:28:48.927,1,0,0,0,2017-11-25T04:28:48.927
5474275,2017-11-25T04:28:51.857,101,0,0,0,2018-06-21T21:36:34.143
1094871,2017-11-25T05:21:23.753,1,0,0,0,2018-02-21T17:27:16.433
2070561,2017-11-25T06:35:39.663,101,0,0,0,2018-01-01T20:11:41.127
3040239,2017-11-25T08:31:59.700,101,0,2,0,2018-03-18T01:16:18.167
12282730,2017-11-25T08:39:16.277,1,0,0,0,2018-03-15T18:53:17.100
12345540,2017-11-25T09:09:36.230,1,0,0,0,2017-11-25T09:09:36.230
3239594,2017-11-25T10:07:17.453,1,0,0,0,2018-07-12T20:13:00.150
12345790,2017-11-25T10:23:33.457,1,0,0,0,2017-11-25T10:23:33.457
8145786,2017-11-25T10:44:06.513,8,0,0,0,2018-05-13T08:15:40.530
12346714,2017-11-25T13:25:05.380,1,0,0,0,2017-11-25T14:36:47.150
11327129,2017-11-25T14:09:44.820,101,1,4,0,2018-07-05T09:10:12.697
1450087,2017-11-25T14:36:35.083,101,1,0,0,2018-08-28T20:04:58.347
12346332,2017-11-25T14:41:20.177,1,0,0,0,2017-12-04T14:58:43.117
12347107,2017-11-25T14:46:41.480,1,0,0,0,2017-11-25T14:46:41.480
66173,2017-11-25T15:07:56.240,1,0,0,0,2017-12-04T16:01:31.643
7102544,2017-11-25T16:00:34.193,101,0,0,0,2018-04-04T16:39:39.423
8263976,2017-11-25T16:39:52.343,1,0,0,0,2017-11-25T16:54:58.690
12347935,2017-11-25T17:23:56.037,4,2,0,0,2017-11-25T17:40:45.560
7281913,2017-11-25T18:20:28.953,11,0,0,0,2017-11-26T12:49:08.183
11503353,2017-11-25T20:47:15.983,1,0,0,0,2017-11-25T20:47:15.983
11413531,2017-11-26T00:17:09.573,1,0,0,0,2018-04-08T21:20:30.130
11141496,2017-11-26T00:30:03.383,1,0,0,0,2017-11-26T00:30:03.383
1751661,2017-11-26T02:20:16.663,101,1,0,0,2018-05-04T12:44:12.143
5287613,2017-11-26T03:35:53.940,1,0,0,0,2018-01-23T01:50:22.437
12350562,2017-11-26T04:44:14.267,1,0,0,0,2017-11-26T04:44:14.267
2006400,2017-11-26T05:21:39.277,1,0,0,0,2018-04-05T07:01:29.747
160083,2017-11-26T07:49:31.403,101,0,0,0,2018-08-04T14:58:12.120
9300534,2017-11-26T08:45:52.493,1,0,0,0,2018-03-31T10:47:34.443
7185226,2017-11-26T08:46:39.123,1,0,0,0,2018-03-25T22:09:31.497
7457865,2017-11-26T08:58:01.910,1,0,0,0,2018-08-01T14:22:34.803
4496337,2017-11-26T09:23:55.547,1,0,0,0,2017-12-02T15:16:15.843
12351663,2017-11-26T09:38:33.967,1,0,0,0,2018-07-28T13:19:22.580
9779903,2017-11-26T11:01:31.833,26,0,0,0,2018-07-17T11:23:50.357
12243913,2017-11-26T11:49:00.900,1,0,0,0,2018-04-22T18:12:58.070
11928365,2017-11-26T12:07:30.133,21,1,0,0,2017-12-19T09:41:04.833
227909,2017-11-26T12:39:24.377,101,0,3,0,2018-02-26T14:16:12.310
12098346,2017-11-26T12:51:50.880,1,0,0,0,2018-08-07T13:34:52.630
11768811,2017-11-26T13:16:50.963,1,0,0,0,2018-06-21T18:39:26.923
12352568,2017-11-26T13:39:46.393,1,0,0,0,2018-02-11T17:17:09.397
8565296,2017-11-26T14:16:10.600,1,0,0,0,2018-04-01T18:33:24.957
9455902,2017-11-26T14:39:55.490,101,0,6,0,2018-08-26T12:55:56.137
5713898,2017-11-26T15:55:55.007,1,0,0,0,2018-05-26T15:32:30.837
7122736,2017-11-26T16:06:44.533,101,1,3,0,2018-08-28T14:55:10.460
3878419,2017-11-26T16:27:56.707,1,0,0,0,2018-05-25T20:38:14.830
7381463,2017-11-26T16:28:35.567,1,0,0,0,2017-11-26T16:28:35.567
12353694,2017-11-26T16:35:20.517,1,0,0,0,2017-11-26T16:35:20.517
11357174,2017-11-26T17:19:10.780,1,0,0,0,2017-11-26T17:19:10.780
12353905,2017-11-26T17:21:04.607,1,0,0,0,2017-11-26T17:21:04.607
475020,2017-11-26T17:55:45.583,101,0,2,0,2017-11-26T17:55:45.583
1399406,2017-11-26T18:17:37.350,101,0,0,0,2018-05-08T15:14:29.067
165075,2017-11-26T18:26:29.127,41,1,1,0,2018-07-18T08:34:34.940
8590818,2017-11-26T18:31:44.810,1,0,0,0,2018-06-08T05:43:31.790
2832201,2017-11-26T19:03:57.407,103,0,0,0,2018-04-11T16:25:38.177
10162582,2017-11-26T19:16:36.430,1,0,0,0,2017-11-26T19:16:36.430
12355009,2017-11-26T21:31:02.143,1,0,0,0,2017-11-26T21:31:02.143
8699432,2017-11-26T21:45:33.553,11,0,0,0,2017-12-29T10:27:06.270
7554460,2017-11-26T22:37:25.463,1,0,0,0,2017-11-27T00:37:07.337
9746486,2017-11-26T22:42:01.547,111,5,0,0,2018-07-02T18:57:06.637
9088428,2017-11-26T22:53:15.307,101,0,13,0,2018-08-20T03:58:58.307
3218491,2017-11-26T23:14:02.967,1,0,0,0,2018-02-09T01:30:27.380
2039285,2017-11-26T23:18:52.547,101,0,0,0,2018-06-29T22:02:33.877
1087146,2017-11-26T23:30:59.497,1,0,0,0,2017-11-27T00:23:39.270
485462,2017-11-26T23:38:47.890,1,0,0,0,2018-08-21T15:43:39.507
9431829,2017-11-27T00:31:30.677,1,0,0,0,2017-11-27T00:31:30.677
5243041,2017-11-27T01:03:13.797,101,0,1,0,2018-05-11T13:52:18.573
12328523,2017-11-27T02:46:24.723,1,0,0,0,2018-07-23T08:31:55.080
550296,2017-11-27T02:47:52.263,101,0,3,0,2018-04-09T09:21:07.580
6484055,2017-11-27T03:11:19.823,1,0,0,0,2018-08-20T20:54:48.177
8006333,2017-11-27T03:26:19.120,1,0,0,0,2017-11-27T03:26:19.120
5238130,2017-11-27T03:37:48.997,1,0,0,0,2017-11-27T03:37:48.997
7716858,2017-11-27T04:28:09.513,1,0,0,0,2017-11-29T05:27:16.133
4926595,2017-11-27T04:31:18.327,1,0,0,0,2018-08-13T04:14:57.663
2324551,2017-11-27T04:36:50.730,111,5,55,0,2018-08-29T12:42:36.150
307239,2017-11-27T05:01:21.833,101,0,0,0,2018-01-30T20:40:53.833
9166466,2017-11-27T05:02:03.270,1,0,0,0,2017-11-27T05:02:03.270
8792262,2017-11-27T05:06:48.183,1,1,0,0,2018-01-26T04:38:05.817
11343557,2017-11-27T05:31:32.950,1,0,0,0,2017-12-01T20:43:18.007
12333357,2017-11-27T06:24:44.417,1,0,0,0,2018-04-08T14:46:19.250
10850447,2017-11-27T06:54:08.700,1,0,0,0,2017-11-27T06:54:08.700
5739691,2017-11-27T07:45:22.043,1,0,0,0,2018-01-03T09:01:00.520
2309924,2017-11-27T08:30:24.230,1,0,0,0,2018-04-10T09:02:24.113
6942124,2017-11-27T08:32:34.217,1,0,0,0,2018-01-19T06:22:13.847
12358549,2017-11-27T08:35:44.217,1,0,0,0,2018-07-18T22:31:07.260
428271,2017-11-27T08:38:40.897,11,1,0,0,2018-08-30T10:27:28.113
3299632,2017-11-27T08:48:37.650,1,0,0,0,2018-02-25T15:46:28.357
9328971,2017-11-27T09:18:23.557,106,1,0,0,2018-08-06T06:43:24.757
